Пирог с картофелем;5.00;12.00;31.00;0.00;248.00
Пирог с картошкой;4.72;11.88;31.22;0.00;247.77
Пирог с картошкой и грибами;4.93;4.09;26.80;0.00;162.60
Пирог с картошкой и мясом;9.34;6.34;36.56;0.00;238.69
Пирог с клубникой;2.00;9.00;22.00;0.00;180.00
Пирог с крапивой;9.88;5.49;36.03;0.00;224.12
Пирог с курицей;12.90;4.90;4.90;0.00;113.63
Пирог сладкий (дрожжевое тесто);6.00;5.50;51.22;0.00;280.00
Пирог слоёный;4.70;9.40;20.00;0.00;178.00
Пирог с малиной;8.20;9.30;21.60;0.00;204.00
"Пирог ""сметанник""";4.20;14.50;40.00;0.00;308.80
Пирог сметанник из вкусняшки;5.70;17.80;48.00;0.00;363.00
Пирог с мясом;14.42;8.11;44.44;0.79;313.21
Пирог с мясом и капустой;7.93;12.86;19.54;0.00;228.01
Пирог с начинкой;4.00;14.10;56.30;0.00;370.00
Пирог со шпинатом;15.00;10.00;58.00;0.00;367.00
Пирог со шпинатом и сыром;7.48;6.24;25.20;39.07;186.66
Пирог с повидлом;5.00;2.00;61.00;0.00;284.00
Пирог с рыбой;6.30;4.60;28.50;0.00;187.00
Пирог с рыбой (сом) и рисом;11.00;14.30;35.00;0.00;313.00
Пирог с сельдью;11.00;24.00;21.00;38.00;350.00
Пирог с творогом;9.40;9.80;35.90;32.50;260.80
Пирог с цитрусом;12.10;6.60;38.70;0.00;252.40
Пирог с яблоками;3.61;9.69;42.13;17.00;268.72
Пирог с яблоками и ананасами (у палыча);5.20;14.60;41.00;0.00;316.20
Пирог с яблоком;3.05;5.65;30.00;23.95;176.30
Пирог творожный;5.10;18.50;62.60;0.00;435.00
Пирог тертый;4.43;9.70;73.61;0.00;393.30
Пирог тёртый с вареньем;4.43;9.70;73.61;0.00;393.30
Пирог тирольский;5.00;18.10;40.10;0.00;341.90
Пирог фр/яг;5.00;2.00;61.00;0.00;284.00
Пирог черемуховый;4.90;11.70;37.50;0.00;275.00
Пирог черничный;8.70;15.60;24.60;0.00;286.00
"Пирог ""шарлотка""";4.67;5.06;35.70;0.00;201.44
Пирог шарлотка;3.40;4.80;34.10;0.00;194.00
Пирог яблочный;5.54;9.28;40.96;16.72;265.53
"Пироженное лиронас""кроха""";8.60;27.90;37.30;0.00;435.00
"Пироженное песочное ""валенсия""";3.50;16.70;36.20;0.00;305.00
Пироженное твороженный эклер;11.30;15.70;31.60;0.00;317.70
Пироженное трубочка с кремом;1.70;25.20;50.90;0.00;454.00
Пироженное эклер;3.20;30.80;36.20;0.00;439.00
Пироженое;0.80;1.70;3.00;0.00;30.85
Пироженое аленка;4.80;19.10;55.70;0.00;417.00
Пироженое барни;6.10;15.50;58.50;0.00;390.00
Пироженое безе;2.80;24.30;62.60;0.00;464.60
Пироженое до ре ми;5.90;21.90;36.00;0.00;354.00
"Пироженое ""картошка""";4.65;18.00;38.90;0.00;329.00
Пироженое картошка;6.80;15.50;36.00;0.00;310.00
"Пироженое картошка ""ёжик""";6.80;15.50;36.00;0.00;310.80
"Пироженое ""кольцо с творожным кремом""";3.10;8.10;39.50;0.00;243.00
Пироженое корзинка;1.90;13.70;59.30;0.00;372.00
"Пироженое ""панакота";3.60;11.80;44.90;0.00;294.00
Пироженое прага;4.60;26.50;65.10;0.00;517.00
Пироженое фруктово-творожное;6.40;11.20;30.10;0.00;243.00
Пироженое школьное;4.10;17.50;67.50;0.00;428.00
Пироженое эклер;5.90;10.20;55.20;3.00;329.00
Пирожжное коржик молочник;6.40;11.40;68.30;0.00;401.00
Пирожик с картофелем;14.40;9.20;38.70;78.20;285.80
Пирожки;7.92;15.58;32.15;21.77;297.77
Пирожки жареные;4.70;8.80;47.80;0.00;289.00
Пирожки жареные с капустой;13.50;17.70;33.60;0.00;339.40
Пирожки жареные со щавелем;4.70;8.80;47.80;0.00;289.00
Пирожки из слоеного теста;5.30;21.50;36.50;0.00;363.00
Пирожки и пироги печеные (сдобные) из дрожжевого теста с фаршем из зеленого лука с яйцом;6.80;8.20;33.40;0.00;236.00
Пирожки печеные;13.00;7.00;37.00;0.00;268.00
Пирожки печеные с капустой;7.10;5.70;29.00;0.00;194.50
Пирожки печеные с картофелем и грибами;5.00;8.30;29.60;0.00;213.00
Пирожки печеные с яйцом;7.20;10.30;27.30;0.00;231.00
Пирожки с грибами;7.70;2.80;36.90;0.00;203.00
Пирожки с зеленью;14.40;9.20;38.70;39.10;285.80
Пирожки с капустой;5.00;10.50;28.80;0.00;230.00
Пирожки с капустой;7.00;9.00;33.00;29.00;240.00
Пирожки с капустой (жаренные);4.01;15.96;21.10;0.00;238.88
Пирожки с капустой (печеные);6.80;6.30;38.00;0.00;236.00
Пирожки с картошкой;6.49;11.02;36.74;0.00;262.84
Пирожки с картошкой оладушкин;6.95;10.30;39.10;0.00;279.00
Пирожки слоеные с ветчиной и сыром;14.40;24.50;29.90;0.00;390.00
Пирожки с луком зеленым и яйцом;6.00;7.20;26.80;0.00;195.40
Пирожки с луком и яйцом;14.40;9.20;38.48;47.79;285.48
Пирожки с морковью;4.55;10.84;28.85;0.00;235.25
Пирожки с мясом;12.10;12.60;29.80;0.00;280.00
Пирожки с мясом жареные;4.70;8.80;47.80;0.00;289.00
Пирожки с мясом и луком;12.20;5.70;35.50;0.00;245.00
Пирожки с мясом печеные;12.20;5.70;35.50;0.00;245.00
Пирожки с печенью;12.12;12.59;29.75;0.00;279.49
Пирожки с черносливом;2.40;4.20;18.90;0.00;124.00
Пирожки с яйцом и луком;8.24;10.34;14.98;0.00;182.26
Пирожки с яйцом и луком(жаренные);6.96;11.11;26.95;0.00;228.79
Пирожк с вишней;6.00;5.25;51.22;0.00;280.00
Пирожное;3.78;22.14;43.77;8.33;393.67
Пирожное kinder delice с молочной начинкой в шоколадной глазури;5.90;29.00;42.60;0.00;455.00
Пирожное kinder paradiso с молоком;5.90;22.60;48.90;0.00;442.00
Пирожное алёнка;4.80;19.00;55.70;0.00;417.00
"Пирожное алёнка "" красный октябрь""";4.90;19.00;55.00;0.00;416.00
Пирожное алёнка сливочный крем;4.90;19.70;55.20;40.00;421.00
Пирожное барни;6.10;15.50;58.25;0.00;390.00
Пирожное безе;2.40;19.96;47.59;0.00;367.83
"Пирожное ""берлинское""";3.50;26.00;30.10;0.00;368.00
Пирожное берлинское;3.50;26.00;30.10;0.00;368.00
Пирожное бисквитное;4.85;9.15;64.20;10.50;347.50
"Пирожное бисквитное ""барни""";6.10;15.50;58.50;0.00;390.00
Пирожное бисквитное с кремом какао;4.70;17.80;42.80;0.00;350.00
Пирожное бисквитное с фруктовой начинкой;4.70;9.30;64.20;0.00;351.00
Пирожное бисквитное с шоколадной начинкой;6.10;15.50;58.50;0.00;390.00
"Пирожное бисквитное с шоколадной начинкой ""медвежонок барни""";6.10;15.50;58.50;0.00;390.00
Пирожное бисквитное фруктовое;4.70;20.00;49.80;0.00;386.00
Пирожное бисквитно-кремовое;2.30;8.40;22.50;0.00;172.00
Пирожное бонжур;4.90;24.60;59.40;0.00;479.00
"Пирожное ""верона""";3.80;12.90;33.50;0.00;254.00
Пирожное графиня;7.00;9.00;74.00;0.00;397.00
"Пирожное ""Гурман"" Смольницкий хлебозавод";2.70;14.70;28.00;0.00;250.00
"Пирожное ""заварное""";7.40;17.20;31.00;0.00;308.00
Пирожное заварное;6.31;16.70;32.50;0.00;303.54
"Пирожное ""заварное"" лёгкое";5.90;10.20;55.20;0.00;329.00
Пирожное заварное с кремом;4.40;24.50;48.80;0.00;433.00
"Пирожное заварное ""смак"" круглое";6.50;20.00;21.20;0.00;290.80
Пирожное заварное с творожным кремом;8.28;26.32;44.00;0.00;429.00
Пирожное йогуртовое;3.70;10.10;39.30;0.00;260.10
"Пирожное ""картошка""";5.00;13.85;31.20;0.00;269.00
Пирожное картошка;6.67;17.73;43.53;12.15;356.81
"Пирожное""картошка""";6.72;14.30;38.50;0.00;307.86
Пирожное картошка ама;3.20;12.20;26.40;0.00;228.00
"Пирожное ""картошка"" ёжик";6.80;15.50;36.00;0.00;310.80
Пирожное картошка патисье;9.60;19.40;44.10;0.00;391.00
"Пирожное ""Картошка"" Север";6.30;16.30;47.90;0.00;363.00
Пирожное кольцо заварное;11.80;23.90;34.50;0.00;400.30
"Пирожное ""кольцо с творогом""";3.60;10.90;45.10;0.00;293.00
"Пирожное ""корзинка""";1.90;13.70;59.30;0.00;372.00
"Пирожное ""корзинка"" с белковым кремом";1.90;13.70;59.30;0.00;372.00
"Пирожное ""корзинка со сливками"" (лиронас)";3.10;20.00;47.10;0.00;381.00
"Пирожное корзинка ""Элегия"" Север";3.80;20.90;51.00;0.00;405.80
Пирожное корзиночка с фруктами;5.10;18.50;62.60;0.00;437.00
Пирожное корзиночка фруктовая смольнинский хлебозавод;2.40;10.70;36.40;0.00;250.00
Пирожное кофеиное;5.20;9.50;46.50;0.00;288.00
Пирожное мадонна или медовик;6.00;29.00;49.00;0.00;478.00
"Пирожное ""медвежонок барни""";5.80;15.20;59.10;0.00;390.00
"Пирожное ""медвежонок барни"" с шоколадной начинкой";5.80;15.20;59.10;0.00;390.00
"Пирожное ""медовик""";5.62;23.69;46.80;0.00;420.00
Пирожное медовое;5.50;9.50;30.50;0.00;220.00
Пирожное мечта;8.80;16.70;40.10;0.00;346.00
Пирожное миндально-ореховое;2.00;15.00;16.90;0.00;212.00
Пирожное м му-му корзиночка с белковым кремом;3.20;13.00;23.40;0.00;222.80
Пирожное мраморное;8.20;10.60;73.00;0.00;410.00
"Пирожное ""наполеон""";5.25;19.04;38.33;0.00;342.59
Пирожное наполеон;6.00;18.25;41.88;0.00;352.00
"Пирожное ""ореховое""";3.10;5.70;25.40;0.00;165.00
Пирожное ореховое;3.10;5.70;25.40;0.00;165.00
"Пирожное ""ореховое"" (миндальное)";3.10;5.70;25.40;0.00;165.00
Пирожное песочное;3.50;13.45;47.70;0.00;321.00
Пирожное песочное с фруктовой начинкой;5.00;18.00;63.00;0.00;435.00
Пирожное песочной с киви;5.10;18.50;62.60;0.00;437.00
Пирожное прага;4.10;15.20;44.30;0.00;322.00
"Пирожное ""пражские мотивы""";4.50;12.40;46.80;0.00;316.80
Пирожное профитроли с белковым кремом;15.10;12.70;18.20;0.00;258.00
"Пирожное ""пьяная вишня""";1.80;15.20;34.50;0.00;275.00
Пирожное с белковым кремом;1.90;13.70;59.30;0.00;372.00
"Пирожное с белковым кремом ""Корзиночка""";3.20;17.30;40.60;0.00;320.00
"Пирожное с белковым кремом ""трубочка""";2.40;9.80;19.90;0.00;177.00
Пирожное слоеное;5.55;32.10;49.55;0.00;504.00
Пирожное-слоеное;4.70;26.50;49.50;0.00;448.00
Пирожное слоеное с кремом;5.10;38.90;46.10;4.50;552.25
Пирожное слоеное с яблоком;5.70;25.60;52.70;13.00;454.00
Пирожное слоёное;5.70;25.60;52.70;0.00;464.00
"Пирожное со взбитыми сливками ""корзиночка""";0.70;18.70;48.40;0.00;365.00
Пирожное с творогом;7.00;20.00;43.00;0.00;380.00
Пирожное с черносливом;4.70;17.80;42.80;0.00;350.20
"Пирожное ""трубочка"" с белковым кремом (tidbit)";5.60;20.40;55.60;0.00;424.00
Пирожное трубочка с кремом;4.70;10.20;55.20;0.00;329.00
"Пирожное ""трубочка с кремом"" обсыпная ама";2.80;14.20;17.50;0.00;209.00
"Пирожное ""трухлявый пень""";5.80;13.60;39.00;0.00;307.00
Пирожное трюфель;5.30;14.60;45.20;0.00;342.00
Пирожное турбинки;5.10;15.30;67.80;0.00;412.00
"Пирожное ""черепаха""";8.40;17.10;51.70;0.00;381.00
Пирожное чоко пай;3.80;17.10;67.90;0.00;434.00
"Пирожное ""школьное""";4.10;17.50;67.50;0.00;428.00
Пирожное шоколадныи принц;2.30;8.40;22.50;0.00;172.00
